date,ticker,open,close,high,low,volume,market_cap_b
2022-04-29,MSFT,174.77,174.9,180.09,173.69,48293392,2238.1
2022-05-02,MSFT,172.24,170.96,174.58,169.73,28543010,2434.9
2022-05-03,MSFT,168.25,167.16,171.39,165.52,18706097,895.4
2022-05-04,MSFT,166.26,164.83,167.73,161.36,11711079,2191.4
2022-05-05,MSFT,166.63,165.52,169.56,163.76,21470692,1330.9
2022-05-06,MSFT,159.77,161.36,165.39,156.94,33383974,1620.1
2022-05-09,MSFT,159.51,159.43,163.86,154.79,39802650,880.1
2022-05-10,MSFT,157.92,159.39,161.45,154.91,40511477,1641.0
2022-05-11,MSFT,154.16,155.63,155.82,153.82,41275031,1459.5
2022-05-12,MSFT,160.36,160.18,164.03,158.31,15114210,1782.9
2022-05-13,MSFT,155.2,154.81,158.21,153.04,48615895,1079.4
2022-05-16,MSFT,155.57,154.18,156.67,152.66,9475771,1357.7
2022-05-17,MSFT,159.05,158.2,161.55,153.64,29596741,930.7
2022-05-18,MSFT,155.64,154.11,158.26,149.58,43639231,2187.5
2022-05-19,MSFT,153.37,153.82,157.14,151.24,34485461,1292.6
2022-05-20,MSFT,153.73,154.27,156.24,150.32,42401253,1309.3
2022-05-23,MSFT,151.55,151.85,155.92,149.56,29491425,2211.7
2022-05-24,MSFT,152.83,151.66,152.43,149.26,48708330,1323.0
2022-05-25,MSFT,153.03,153.42,154.32,149.34,38313715,1948.5
2022-05-26,MSFT,153.46,152.04,155.57,148.59,6805246,2258.4
2022-05-27,MSFT,153.93,154.43,155.87,153.99,31329495,1104.0
2022-05-30,MSFT,156.9,155.69,160.33,151.43,43801323,1386.5
2022-05-31,MSFT,154.01,153.93,158.16,153.81,16797375,1097.3
2022-06-01,MSFT,156.17,157.49,160.15,152.83,23535423,903.0
2022-06-02,MSFT,154.93,155.22,155.41,154.45,14438254,1285.7
2022-06-03,MSFT,159.12,157.95,161.48,154.25,8235473,1920.1
2022-06-06,MSFT,155.39,155.73,159.31,153.14,20570108,1481.3
2022-06-07,MSFT,155.56,154.79,158.98,150.38,28585019,824.8
2022-06-08,MSFT,154.24,154.34,158.43,151.38,46960268,1744.9
2022-06-09,MSFT,156.78,155.43,158.96,151.25,15401811,1389.8
2022-06-10,MSFT,147.17,148.15,150.35,145.8,48031663,1383.3
2022-06-13,MSFT,150.41,149.56,153.79,149.01,14390043,1489.7
2022-06-14,MSFT,148.84,149.3,151.09,146.44,42186164,1421.5
2022-06-15,MSFT,150.27,150.2,154.63,145.96,26958093,1913.6
2022-06-16,MSFT,150.7,151.76,154.55,148.3,44033185,1255.2
2022-06-17,MSFT,152.48,153.01,155.75,149.26,17819988,1402.5
2022-06-20,MSFT,146.6,147.03,149.35,145.26,30500035,1697.0
2022-06-21,MSFT,143.43,143.99,144.53,142.95,43285117,1090.0
2022-06-22,MSFT,144.72,144.99,147.16,142.96,34677057,785.3
2022-06-23,MSFT,146.26,145.62,145.89,143.29,42245201,1385.1
2022-06-24,MSFT,142.37,143.38,147.61,142.9,39709113,1306.9
2022-06-27,MSFT,144.63,145.55,149.66,143.51,43355995,1225.7
2022-06-28,MSFT,144.37,144.85,149.13,142.77,11331294,1042.5
2022-06-29,MSFT,147.43,147.48,147.67,145.11,23852337,1886.8
2022-06-30,MSFT,150.7,151.14,155.6,147.43,31594400,891.3
2022-07-01,MSFT,152.74,152.03,156.57,151.21,30006659,1497.1
2022-07-04,MSFT,154.81,153.78,158.09,153.73,22844265,2292.7
2022-07-05,MSFT,150.92,151.96,153.12,147.81,17228233,1926.8
2022-07-06,MSFT,155.84,154.74,158.36,153.03,28128493,1870.4
2022-07-07,MSFT,155.13,155.47,159.39,153.96,36401211,1610.5
2022-07-08,MSFT,155.79,154.6,155.77,151.73,39993915,1534.8
2022-07-11,MSFT,152.1,150.92,152.49,148.07,44993110,1455.4
2022-07-12,MSFT,149.56,149.51,151.0,146.26,34517691,926.7
2022-07-13,MSFT,147.38,146.27,149.69,142.72,36230897,1612.8
2022-07-14,MSFT,147.62,148.56,149.78,145.93,36465923,1691.7
2022-07-15,MSFT,152.37,152.28,155.79,151.17,32803661,1959.8
2022-07-18,MSFT,154.63,155.14,159.24,153.35,42006358,1623.2
2022-07-19,MSFT,162.18,163.1,165.75,160.02,36387456,1591.5
2022-07-20,MSFT,162.74,161.65,164.94,160.12,14771990,2399.3
2022-07-21,MSFT,164.76,163.64,167.51,160.35,29103424,1042.6
2022-07-22,MSFT,159.99,159.87,160.57,157.72,34192484,1423.1
2022-07-25,MSFT,159.28,159.29,163.47,155.03,40627980,1068.4
2022-07-26,MSFT,153.26,154.69,155.56,153.6,23230673,2123.2
2022-07-27,MSFT,156.59,156.51,156.61,155.18,9960480,2018.0
2022-07-28,MSFT,154.42,155.45,157.06,154.33,47940411,1354.6
2022-07-29,MSFT,150.22,149.23,150.09,148.37,34587232,1033.8
2022-08-01,MSFT,146.67,147.25,147.83,144.52,14164188,1684.5
2022-08-02,MSFT,154.18,152.67,152.72,150.57,30814996,2159.1
2022-08-03,MSFT,153.99,153.97,156.49,151.53,17100693,856.1
2022-08-04,MSFT,156.12,156.41,156.65,154.3,18828213,1616.6
2022-08-05,MSFT,155.7,156.85,161.24,156.35,13549842,1322.9
2022-08-08,MSFT,156.68,156.33,156.77,153.3,16300052,2212.8
2022-08-09,MSFT,157.52,156.42,159.14,154.17,46882660,2240.6
2022-08-10,MSFT,158.71,157.24,157.83,153.28,35453151,1637.5
2022-08-11,MSFT,152.39,153.87,154.16,153.36,44099185,1319.1
2022-08-12,MSFT,157.51,156.29,159.07,155.38,24234398,958.7
2022-08-15,MSFT,159.67,159.88,162.07,157.73,9751222,2384.5
2022-08-16,MSFT,158.49,159.3,160.25,157.04,29174368,1497.1
2022-08-17,MSFT,158.55,157.69,160.14,155.84,37568587,827.9
2022-08-18,MSFT,155.63,155.41,159.54,150.83,23233194,2216.6
2022-08-19,MSFT,160.56,161.03,163.24,160.94,13969573,910.2
2022-08-22,MSFT,160.77,159.63,163.79,157.1,28139322,2132.3
2022-08-23,MSFT,162.55,161.77,163.06,157.0,26586507,2198.4
2022-08-24,MSFT,162.49,161.21,165.84,160.63,31101959,1522.8
2022-08-25,MSFT,161.36,160.48,164.04,158.25,8929731,2288.5
2022-08-26,MSFT,157.95,158.09,159.81,156.33,35322708,1123.5
2022-08-29,MSFT,156.14,155.1,156.44,151.31,23287993,1908.5
2022-08-30,MSFT,158.92,157.45,161.28,157.17,11327261,899.3
2022-08-31,MSFT,154.58,154.4,155.75,153.61,35239454,2270.9
2022-09-01,MSFT,155.12,155.89,158.16,153.55,15762955,1699.3
2022-09-02,MSFT,156.04,156.22,158.31,153.23,5761820,1596.7
2022-09-05,MSFT,158.11,158.63,158.64,155.34,17538274,1417.3
2022-09-06,MSFT,155.6,156.76,159.14,155.31,33358350,2043.7
2022-09-07,MSFT,160.07,160.23,162.72,159.32,24246552,1925.3
2022-09-08,MSFT,159.62,159.82,161.83,158.67,12867661,1340.3
2022-09-09,MSFT,167.45,168.38,170.19,164.49,31073253,2185.8
2022-09-12,MSFT,164.01,163.08,164.86,163.02,31723446,1466.7
2022-09-13,MSFT,172.4,171.25,175.0,169.96,13826270,1658.2
2022-09-14,MSFT,172.1,170.87,173.45,169.24,31457017,2293.6
2022-09-15,MSFT,170.94,171.68,174.64,167.16,36059484,2115.0
2022-09-16,MSFT,168.12,169.67,173.11,166.69,10584359,1560.8
2022-09-19,MSFT,163.47,164.48,166.53,161.44,38227623,2095.8
2022-09-20,MSFT,163.14,162.8,162.91,162.46,35880497,869.7
2022-09-21,MSFT,162.69,161.66,162.63,159.62,25998546,1487.0
2022-09-22,MSFT,163.56,162.3,164.43,157.8,47598742,2305.5
2022-09-23,MSFT,166.64,166.03,168.36,161.51,40583665,955.5
2022-09-26,MSFT,165.28,166.71,169.4,162.51,5347862,1539.0
2022-09-27,MSFT,166.24,167.46,168.27,162.82,14229218,2035.4
2022-09-28,MSFT,169.85,168.8,171.09,166.3,6469476,961.0
2022-09-29,MSFT,162.24,163.03,165.69,161.76,32225137,1454.4
2022-09-30,MSFT,156.54,157.75,161.44,154.73,38122430,1597.9
2022-10-03,MSFT,153.87,153.14,157.31,152.78,29079805,1549.0
2022-10-04,MSFT,151.33,152.04,156.31,149.57,10741605,1418.1
2022-10-05,MSFT,145.41,146.5,148.71,144.57,20199009,837.5
2022-10-06,MSFT,145.82,144.54,147.89,143.84,21509077,1822.4
2022-10-07,MSFT,140.64,140.68,141.53,136.98,20527289,896.9
2022-10-10,MSFT,143.52,142.1,142.31,139.72,25344208,1137.7
2022-10-11,MSFT,143.6,143.39,144.04,142.46,19960147,1564.9
2022-10-12,MSFT,143.19,142.58,146.38,141.87,32373906,1266.6
2022-10-13,MSFT,137.31,137.3,140.47,136.8,9670186,1214.9
2022-10-14,MSFT,137.45,136.69,138.46,133.95,23509521,1507.5
2022-10-17,MSFT,139.01,137.64,139.67,134.37,12328095,746.5
2022-10-18,MSFT,140.09,139.93,142.21,136.59,36289823,1736.6
2022-10-19,MSFT,144.27,144.96,146.46,144.92,21841901,1827.7
2022-10-20,MSFT,148.15,148.29,151.82,147.26,35049021,2009.0
2022-10-21,MSFT,150.13,148.82,151.41,145.42,22938303,1872.6
2022-10-24,MSFT,148.47,148.02,148.81,143.81,35733271,1111.7
2022-10-25,MSFT,145.88,145.88,149.15,143.97,8748616,1000.1
2022-10-26,MSFT,149.09,149.94,151.1,147.98,27678460,1054.3
2022-10-27,MSFT,149.18,150.48,151.25,150.41,26084612,2057.6
2022-10-28,MSFT,153.5,152.44,154.78,151.09,13673840,1811.5
2022-10-31,MSFT,150.01,150.69,154.45,146.55,39791240,904.1
2022-11-01,MSFT,148.16,147.04,148.38,145.52,26937602,1273.8
2022-11-02,MSFT,146.34,145.91,150.06,141.72,46348378,1618.3
2022-11-03,MSFT,145.97,145.08,146.75,142.78,44098283,1327.2
2022-11-04,MSFT,145.78,145.68,145.77,142.0,33875892,1772.9
2022-11-07,MSFT,143.82,143.59,144.2,141.2,20979264,1429.6
2022-11-08,MSFT,144.77,143.7,147.05,139.75,45063913,1396.5
2022-11-09,MSFT,147.89,147.17,147.79,145.72,15634670,1381.0
2022-11-10,MSFT,141.0,142.37,143.02,138.49,15788487,854.3
2022-11-11,MSFT,137.03,136.51,136.63,134.94,11331852,1972.8
2022-11-14,MSFT,141.21,140.0,140.94,138.38,6260239,2004.5
2022-11-15,MSFT,136.06,136.0,136.18,133.32,8458225,1214.4
2022-11-16,MSFT,135.47,135.01,136.91,132.51,10362067,1005.7
2022-11-17,MSFT,135.61,136.7,140.02,133.16,31791801,1152.1
2022-11-18,MSFT,135.83,136.58,139.2,134.36,23006546,1492.6
2022-11-21,MSFT,136.4,136.42,137.67,134.62,35127435,718.5
2022-11-22,MSFT,136.57,136.66,136.9,133.33,30222893,1867.1
2022-11-23,MSFT,144.87,143.77,144.07,141.26,31235291,930.3
2022-11-24,MSFT,149.81,149.02,152.35,148.59,5381870,1068.0
2022-11-25,MSFT,147.98,147.01,149.97,146.55,7573084,1612.7
2022-11-28,MSFT,150.39,150.18,150.34,147.99,32428414,1038.2
2022-11-29,MSFT,151.06,151.75,154.67,149.33,43610614,1278.3
2022-11-30,MSFT,151.03,151.74,156.22,151.33,6304673,1928.2
2022-12-01,MSFT,147.89,149.05,149.18,145.81,17120564,1966.5
2022-12-02,MSFT,151.08,150.45,154.88,149.15,23821499,1803.8
2022-12-05,MSFT,151.07,149.58,152.76,148.51,47226425,917.9
2022-12-06,MSFT,149.1,148.49,152.28,148.29,14493618,1490.7
2022-12-07,MSFT,146.8,146.27,147.36,144.52,16591045,1219.1
2022-12-08,MSFT,149.1,149.27,151.64,146.81,27193798,1192.1
2022-12-09,MSFT,146.04,147.04,147.25,143.5,31187463,1891.1
2022-12-12,MSFT,143.9,144.86,145.33,143.77,18732124,2102.7
2022-12-13,MSFT,147.81,147.18,148.62,144.04,28566427,852.4
2022-12-14,MSFT,145.68,146.8,147.57,145.81,28123581,749.5
2022-12-15,MSFT,147.01,146.5,148.36,144.35,14635230,1540.8
2022-12-16,MSFT,151.03,149.6,149.93,146.39,15934891,1119.8
2022-12-19,MSFT,153.26,153.63,157.4,153.23,14099678,1602.3
2022-12-20,MSFT,147.68,147.27,149.58,144.77,13638897,1455.4
2022-12-21,MSFT,146.65,146.94,150.45,145.9,11029940,864.8
2022-12-22,MSFT,144.06,142.89,145.19,142.28,7616800,1466.8
2022-12-23,MSFT,141.95,141.84,145.5,138.0,15820050,1285.8
2022-12-26,MSFT,142.9,141.86,145.85,141.83,48163706,717.7
2022-12-27,MSFT,139.62,140.9,141.52,138.15,42346311,1962.2
2022-12-28,MSFT,137.22,138.08,140.65,137.74,25867928,833.4
2022-12-29,MSFT,135.07,135.18,136.7,133.47,24739640,699.4
2022-12-30,MSFT,138.56,137.2,139.44,135.04,47957781,899.9
2023-01-02,MSFT,140.64,141.52,144.95,138.39,40965219,1091.9
2023-01-03,MSFT,134.58,135.85,137.96,132.58,39103083,1550.3
2023-01-04,MSFT,136.15,135.0,138.18,131.69,41007120,1541.4
2023-01-05,MSFT,137.5,137.04,140.46,135.28,25970158,1557.6
2023-01-06,MSFT,136.43,136.99,137.74,135.41,15523176,794.4
2023-01-09,MSFT,132.67,134.01,136.46,131.45,38853993,1172.8
2023-01-10,MSFT,132.74,132.78,134.4,131.38,21026262,1943.5
2023-01-11,MSFT,134.79,133.62,137.02,133.3,25211285,1384.9
2023-01-12,MSFT,133.49,132.84,135.62,132.41,37234896,1989.8
2023-01-13,MSFT,132.35,132.75,136.07,131.55,36112390,1096.3
2023-01-16,MSFT,133.5,132.74,136.33,129.63,33147357,1184.3
2023-01-17,MSFT,132.68,131.4,133.29,128.36,22183593,1516.1
2023-01-18,MSFT,132.47,133.6,136.02,133.33,43266325,758.4
2023-01-19,MSFT,133.68,132.37,135.15,129.05,5558724,888.6
2023-01-20,MSFT,130.65,129.78,129.86,126.79,39078751,1409.5
2023-01-23,MSFT,136.5,135.73,138.77,131.87,45163013,986.8
2023-01-24,MSFT,135.71,135.56,138.18,132.18,48930406,1339.6
2023-01-25,MSFT,127.59,128.73,132.35,127.14,36463693,1319.7
2023-01-26,MSFT,132.93,132.04,132.18,129.15,26134176,761.4
2023-01-27,MSFT,135.99,135.43,137.03,132.48,5152048,1652.0
2023-01-30,MSFT,137.63,136.72,138.34,134.93,15245898,1534.2
2023-01-31,MSFT,137.14,138.5,140.53,137.02,46318629,1220.6
2023-02-01,MSFT,145.42,144.65,147.25,144.34,22926995,1184.8
2023-02-02,MSFT,143.04,141.94,142.15,138.26,8708199,1906.4
2023-02-03,MSFT,140.96,142.36,146.04,140.01,5181137,1283.6
2023-02-06,MSFT,147.19,148.12,150.9,146.7,26938740,800.6
2023-02-07,MSFT,155.26,154.77,158.68,153.48,42348106,1084.2
2023-02-08,MSFT,154.89,153.69,155.18,149.14,42952624,2216.0
2023-02-09,MSFT,160.54,160.04,161.16,156.45,25996679,2237.2
2023-02-10,MSFT,161.54,162.68,166.71,159.22,41386377,2310.5
2023-02-13,MSFT,167.43,167.67,169.51,166.68,28826729,1986.0
2023-02-14,MSFT,170.74,170.32,171.11,169.53,13809880,2439.5
2023-02-15,MSFT,170.56,171.42,175.19,167.74,19300343,1388.5
2023-02-16,MSFT,180.11,179.22,182.21,178.59,18831772,2136.3
2023-02-17,MSFT,178.28,177.39,178.19,174.2,26726787,1517.9
2023-02-20,MSFT,183.66,184.32,188.12,179.98,36922583,2645.1
2023-02-21,MSFT,192.38,192.13,195.66,186.77,43901460,1509.1
2023-02-22,MSFT,197.96,197.5,203.3,195.11,37611926,1867.0
2023-02-23,MSFT,195.54,197.28,202.0,191.57,36529602,1031.6
2023-02-24,MSFT,199.74,198.3,199.24,195.42,31871781,1898.9
2023-02-27,MSFT,192.75,193.37,196.08,189.38,24715505,1660.9
2023-02-28,MSFT,191.94,191.69,193.05,191.62,27539147,1330.6
2023-03-01,MSFT,194.05,194.14,199.18,188.44,35579935,2034.5
2023-03-02,MSFT,187.49,188.73,193.36,185.16,18221091,2506.6
2023-03-03,MSFT,188.19,187.67,192.73,185.59,38336794,2508.1
2023-03-06,MSFT,193.43,195.17,199.71,192.91,8127850,1968.5
2023-03-07,MSFT,193.0,194.63,198.92,191.98,47910809,1329.6
2023-03-08,MSFT,199.17,198.75,200.01,196.45,37519236,2429.4
2023-03-09,MSFT,202.34,201.08,206.23,195.51,20447022,2387.0
2023-03-10,MSFT,199.9,199.9,201.05,197.22,23334604,1779.2
2023-03-13,MSFT,200.58,199.34,201.78,193.52,7612850,2703.6
2023-03-14,MSFT,201.91,200.07,204.2,196.26,47237014,2326.4
2023-03-15,MSFT,193.41,192.09,196.5,188.51,26541599,1318.0
2023-03-16,MSFT,195.0,195.82,200.39,195.2,37600719,1890.0
2023-03-17,MSFT,193.8,195.41,195.75,191.75,25871977,2167.4
2023-03-20,MSFT,197.38,199.35,205.27,195.55,43164259,2063.2
2023-03-21,MSFT,199.48,200.96,205.77,199.21,28734623,2038.9
2023-03-22,MSFT,198.72,200.37,204.31,199.84,9196021,1529.9
2023-03-23,MSFT,202.84,201.23,202.94,199.14,29066817,2206.1
2023-03-24,MSFT,201.76,202.1,203.92,196.33,38492642,2518.3
2023-03-27,MSFT,208.93,208.21,212.23,203.49,6005522,2724.9
2023-03-28,MSFT,208.5,208.54,210.46,202.92,7822471,1770.2
2023-03-29,MSFT,211.09,209.81,215.59,209.16,46400037,2953.5
2023-03-30,MSFT,204.75,204.64,205.99,203.4,14617083,1570.0
2023-03-31,MSFT,203.42,204.51,207.67,200.35,11937022,1949.3
2023-04-03,MSFT,212.18,210.61,214.21,209.84,13814248,1404.7
2023-04-04,MSFT,212.81,212.48,215.44,210.32,40758205,2658.8
2023-04-05,MSFT,209.84,208.0,210.49,203.05,29791068,1270.4
2023-04-06,MSFT,203.19,204.05,205.32,200.36,10004745,1085.2
2023-04-07,MSFT,201.74,201.11,204.79,199.35,34717389,1235.4
2023-04-10,MSFT,204.37,205.23,206.03,204.26,38610664,1439.7
2023-04-11,MSFT,208.26,208.92,214.98,206.38,41052001,1597.4
2023-04-12,MSFT,193.9,195.04,199.62,193.2,35644006,2053.0
2023-04-13,MSFT,195.02,194.78,199.08,190.51,20874580,2671.6
2023-04-14,MSFT,194.66,195.41,198.61,193.67,49996617,1827.7
2023-04-17,MSFT,191.47,191.74,196.59,190.63,37898414,1846.9
2023-04-18,MSFT,189.64,190.31,193.79,189.6,44769985,1158.0
2023-04-19,MSFT,195.22,195.5,198.23,195.37,35509910,1773.7
2023-04-20,MSFT,195.3,197.17,200.51,191.82,42550248,2469.6
2023-04-21,MSFT,195.11,195.27,197.78,194.66,17980625,1462.6
2023-04-24,MSFT,196.3,194.59,199.32,193.55,13783721,1251.8
2023-04-25,MSFT,191.93,193.77,195.14,192.45,15801728,2381.6
2023-04-26,MSFT,193.95,194.92,197.23,194.82,16016527,1708.2
2023-04-27,MSFT,188.73,189.48,190.11,186.58,22041079,2264.1
2023-04-28,MSFT,188.21,187.02,190.07,181.59,32851506,1038.7
2023-05-01,MSFT,191.43,190.99,194.91,186.39,41870576,2695.0
2023-05-02,MSFT,191.96,190.77,192.51,188.4,46166681,1565.6
2023-05-03,MSFT,188.81,187.61,187.66,182.0,39187024,2366.6
2023-05-04,MSFT,185.72,184.66,189.81,179.77,15439324,2592.0
2023-05-05,MSFT,186.18,187.39,191.23,184.75,8743715,1471.5
2023-05-08,MSFT,185.59,185.52,190.26,183.89,32984742,1847.8
2023-05-09,MSFT,186.72,187.48,188.15,184.16,6283332,1333.1
2023-05-10,MSFT,184.95,185.2,187.52,179.89,31507706,1944.0
2023-05-11,MSFT,179.59,181.12,186.24,176.22,43467536,906.1
2023-05-12,MSFT,183.45,182.06,182.17,180.73,21276086,2254.3
2023-05-15,MSFT,181.4,181.76,182.14,180.49,8206370,2584.8
2023-05-16,MSFT,182.67,184.32,186.97,182.79,22696090,1322.0
2023-05-17,MSFT,188.64,187.67,192.08,187.23,21927429,1888.4
2023-05-18,MSFT,185.87,186.38,187.82,184.99,20284333,1729.9
2023-05-19,MSFT,187.38,187.74,191.76,187.28,35004022,1824.1
2023-05-22,MSFT,187.39,186.35,189.93,181.09,9304861,1002.4
2023-05-23,MSFT,188.62,188.78,193.46,184.89,22287208,2660.8
2023-05-24,MSFT,191.0,189.72,193.5,185.55,10266866,979.1
2023-05-25,MSFT,185.95,187.42,189.07,184.9,7880003,1192.4
2023-05-26,MSFT,183.67,184.84,188.35,182.71,29784457,1387.3
2023-05-29,MSFT,185.42,185.9,186.44,181.58,45396735,2750.7
2023-05-30,MSFT,190.89,190.32,195.56,188.28,6493841,2848.7
2023-05-31,MSFT,192.29,193.84,197.81,189.5,22639150,2221.3
2023-06-01,MSFT,190.04,190.28,191.71,186.48,20369665,2776.8
2023-06-02,MSFT,188.29,187.17,189.75,182.68,41495724,1230.1
2023-06-05,MSFT,183.59,184.66,186.69,184.0,10930400,1149.0
2023-06-06,MSFT,182.51,182.53,184.04,180.17,25323650,1706.6
2023-06-07,MSFT,174.7,176.07,176.81,175.12,44864723,1293.5
2023-06-08,MSFT,177.54,178.93,179.21,176.82,37190894,1561.7
2023-06-09,MSFT,177.99,177.35,181.15,177.01,7919313,1227.8
2023-06-12,MSFT,177.51,179.05,183.72,177.94,30858893,1045.1
2023-06-13,MSFT,177.17,177.98,179.57,175.64,16611975,1019.8
2023-06-14,MSFT,178.77,177.95,179.55,175.03,10744998,2317.9
2023-06-15,MSFT,175.81,175.58,180.33,172.93,47364155,2443.9
2023-06-16,MSFT,175.81,175.54,180.45,171.97,21453897,957.5
2023-06-19,MSFT,172.86,172.56,176.29,171.38,11741732,1629.2
2023-06-20,MSFT,171.42,172.54,175.96,168.18,45687365,1260.6
2023-06-21,MSFT,176.95,177.69,182.23,174.81,6079817,1767.3
2023-06-22,MSFT,178.11,179.61,184.91,177.39,16543967,1910.5
2023-06-23,MSFT,179.18,180.71,185.04,180.3,44349997,1521.1
2023-06-26,MSFT,175.44,176.05,176.24,174.21,29070715,1689.0
2023-06-27,MSFT,179.57,178.12,179.01,172.82,8299240,1288.4
2023-06-28,MSFT,178.87,180.55,183.28,176.84,13121735,2257.1
2023-06-29,MSFT,180.51,181.58,185.32,178.03,28032249,2603.6
2023-06-30,MSFT,180.73,182.41,185.15,181.62,31458841,1417.1
2023-07-03,MSFT,181.58,181.96,185.67,181.36,6847986,1040.0
2023-07-04,MSFT,183.75,184.39,185.68,180.32,14957149,1283.0
2023-07-05,MSFT,188.27,189.67,194.99,184.8,14198169,1415.5
2023-07-06,MSFT,192.64,190.99,195.32,189.78,9714121,2552.2
2023-07-07,MSFT,187.02,187.37,188.85,184.98,41998230,2395.8
2023-07-10,MSFT,185.53,184.1,189.22,179.89,24073605,947.4
2023-07-11,MSFT,188.27,186.85,187.71,186.07,19822429,1622.1
2023-07-12,MSFT,181.65,183.34,185.13,182.72,6149633,1661.6
2023-07-13,MSFT,182.4,184.13,186.18,179.56,16349827,2536.6
2023-07-14,MSFT,182.68,182.92,184.42,180.66,11394813,1389.1
2023-07-17,MSFT,179.26,179.09,180.37,177.37,27117108,2278.0
2023-07-18,MSFT,183.78,182.15,182.78,178.52,19379707,1186.1
2023-07-19,MSFT,185.95,184.8,189.01,181.94,29199685,1034.0
2023-07-20,MSFT,180.11,179.91,184.18,177.61,16938786,2100.5
2023-07-21,MSFT,181.2,181.71,184.68,178.91,22152875,2214.8
2023-07-24,MSFT,184.39,182.98,183.01,182.62,28018181,2197.1
2023-07-25,MSFT,187.45,186.13,188.74,185.21,12992891,1226.9
2023-07-26,MSFT,187.4,186.81,191.68,186.2,33968320,1915.7
2023-07-27,MSFT,191.62,192.27,197.93,188.35,38488374,1984.2
2023-07-28,MSFT,192.26,191.84,194.11,191.64,30725704,2758.3
2023-07-31,MSFT,188.98,190.86,194.14,189.24,38528607,2681.5
2023-08-01,MSFT,185.37,187.23,187.23,184.27,6318216,2760.8
2023-08-02,MSFT,182.8,183.82,186.43,178.64,28492178,1617.5
2023-08-03,MSFT,178.51,180.15,181.96,176.86,49546467,1275.2
2023-08-04,MSFT,181.15,180.99,186.35,179.86,49701537,2657.5
2023-08-07,MSFT,180.03,180.07,183.83,175.27,24851697,2357.2
2023-08-08,MSFT,181.34,181.32,185.14,179.94,16406111,2494.4
2023-08-09,MSFT,176.9,177.04,178.16,176.33,23801846,2213.6
2023-08-10,MSFT,174.26,174.09,176.08,173.1,31301146,1550.4
2023-08-11,MSFT,169.79,171.13,175.73,166.18,43843430,1471.7
2023-08-14,MSFT,179.27,178.77,183.72,174.22,30512771,2260.4
2023-08-15,MSFT,179.15,178.23,181.04,176.23,39088714,2390.2
2023-08-16,MSFT,178.98,178.05,179.94,178.03,24552621,933.8
2023-08-17,MSFT,177.34,177.83,178.51,173.14,17669076,984.1
2023-08-18,MSFT,184.18,183.49,183.9,179.11,9180487,1033.4
2023-08-21,MSFT,176.89,177.72,180.77,177.53,44400049,2445.3
2023-08-22,MSFT,176.41,177.56,178.97,172.64,40031075,1011.8
2023-08-23,MSFT,172.14,171.94,173.22,168.04,49582627,2160.9
2023-08-24,MSFT,165.1,164.0,166.81,163.36,34047074,2371.7
2023-08-25,MSFT,160.95,161.66,164.54,160.15,22682178,2230.4
2023-08-28,MSFT,164.61,163.04,165.46,160.06,26237206,2205.6
2023-08-29,MSFT,160.98,160.51,160.73,158.31,5778505,2052.2
2023-08-30,MSFT,161.28,161.84,164.13,160.86,7090196,1065.8
2023-08-31,MSFT,161.9,162.23,163.35,159.01,49917863,2150.2
2023-09-01,MSFT,163.07,161.83,166.38,158.63,18368463,1187.9
2023-09-04,MSFT,167.12,166.02,169.41,162.22,21964722,1671.4
2023-09-05,MSFT,164.2,164.1,168.48,161.06,45883581,1544.8
2023-09-06,MSFT,166.22,165.41,170.02,164.95,7562879,1167.3
2023-09-07,MSFT,159.52,159.6,161.66,157.88,47511907,977.4
2023-09-08,MSFT,159.81,159.96,160.88,159.45,48406108,1565.5
2023-09-11,MSFT,157.93,159.19,162.94,157.74,20960187,2208.6
2023-09-12,MSFT,157.0,155.52,158.12,153.49,18388107,1686.6
2023-09-13,MSFT,156.62,156.81,158.23,152.42,16371853,1094.3
2023-09-14,MSFT,154.68,154.55,157.34,152.74,22468145,1423.8
2023-09-15,MSFT,161.12,160.05,162.34,159.99,24782775,1839.9
2023-09-18,MSFT,151.12,152.49,155.48,151.81,47410602,2283.3
2023-09-19,MSFT,152.63,153.3,155.94,150.77,30371786,1007.8
2023-09-20,MSFT,154.57,153.47,157.66,150.94,17619343,983.5
2023-09-21,MSFT,153.22,152.66,154.09,152.24,35195561,1749.0
2023-09-22,MSFT,151.28,151.1,151.3,150.79,33257187,2257.5
2023-09-25,MSFT,151.46,151.35,154.57,147.06,33428127,1914.0
2023-09-26,MSFT,155.51,154.65,158.22,151.06,48892931,2312.2
2023-09-27,MSFT,148.33,149.6,153.81,146.41,36017783,1253.8
2023-09-28,MSFT,148.63,147.26,147.7,145.04,24262150,1216.4
2023-09-29,MSFT,144.66,144.24,144.81,143.01,49126645,1881.7
2023-10-02,MSFT,142.17,141.15,142.67,138.29,28267175,770.3
2023-10-03,MSFT,143.43,142.16,142.78,141.75,8761199,1880.3
2023-10-04,MSFT,142.89,143.89,144.06,142.68,17611938,1747.6
2023-10-05,MSFT,147.2,147.03,147.51,146.73,25354137,1815.1
2023-10-06,MSFT,148.87,148.87,151.57,145.75,14016213,1552.1
2023-10-09,MSFT,150.79,150.97,152.74,149.49,36072798,824.2
2023-10-10,MSFT,146.34,146.81,148.63,142.83,15615539,809.9
2023-10-11,MSFT,152.78,151.28,154.62,147.14,5911222,1844.5
